#	alphatic	aromatic	postivecharge	negativecharge	uncharge
moss_secretome_MS_0	0.4	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.4
moss_secretome_MS_1	0.46153846153846156	0.0	0.07692307692307693	0.15384615384615385	0.3076923076923077
moss_secretome_MS_2	0.6428571428571429	0.0	0.07142857142857142	0.0	0.2857142857142857
moss_secretome_MS_3	0.5384615384615384	0.0	0.15384615384615385	0.07692307692307693	0.23076923076923078
moss_secretome_MS_4	0.4117647058823529	0.0	0.11764705882352941	0.11764705882352941	0.35294117647058826
moss_secretome_MS_5	0.4444444444444444	0.0	0.1111111111111111	0.1111111111111111	0.3333333333333333
moss_secretome_MS_6	0.43478260869565216	0.0	0.17391304347826086	0.13043478260869565	0.2608695652173913
moss_secretome_MS_7	0.3	0.1	0.06666666666666667	0.1	0.43333333333333335
moss_secretome_MS_8	0.26666666666666666	0.06666666666666667	0.0	0.06666666666666667	0.6
moss_secretome_MS_9	0.29411764705882354	0.058823529411764705	0.0	0.058823529411764705	0.5882352941176471
moss_secretome_MS_10	0.26666666666666666	0.06666666666666667	0.0	0.2	0.4666666666666667
moss_secretome_MS_11	0.3684210526315789	0.05263157894736842	0.0	0.15789473684210525	0.42105263157894735
moss_secretome_MS_12	0.3181818181818182	0.045454545454545456	0.0	0.22727272727272727	0.4090909090909091
moss_secretome_MS_13	0.2962962962962963	0.07407407407407407	0.0	0.2222222222222222	0.4074074074074074
moss_secretome_MS_14	0.27586206896551724	0.06896551724137931	0.034482758620689655	0.2413793103448276	0.3793103448275862
moss_secretome_MS_15	0.2727272727272727	0.06060606060606061	0.030303030303030304	0.2727272727272727	0.36363636363636365
moss_secretome_MS_16	0.35135135135135137	0.05405405405405406	0.02702702702702703	0.24324324324324326	0.32432432432432434
moss_secretome_MS_17	0.15384615384615385	0.23076923076923078	0.0	0.3076923076923077	0.3076923076923077
moss_secretome_MS_18	0.3157894736842105	0.0	0.15789473684210525	0.3157894736842105	0.21052631578947367
moss_secretome_MS_19	0.5294117647058824	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.29411764705882354
moss_secretome_MS_20	0.38461538461538464	0.0	0.0	0.07692307692307693	0.5384615384615384
moss_secretome_MS_21	0.75	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333
moss_secretome_MS_22	0.7857142857142857	0.0	0.07142857142857142	0.07142857142857142	0.07142857142857142
moss_secretome_MS_23	0.6	0.0	0.06666666666666667	0.13333333333333333	0.2
moss_secretome_MS_24	0.38461538461538464	0.07692307692307693	0.0	0.3076923076923077	0.23076923076923078
moss_secretome_MS_25	0.29411764705882354	0.11764705882352941	0.058823529411764705	0.29411764705882354	0.23529411764705882
moss_secretome_MS_26	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.3333333333333333
moss_secretome_MS_27	0.2857142857142857	0.07142857142857142	0.07142857142857142	0.21428571428571427	0.35714285714285715
moss_secretome_MS_28	0.26666666666666666	0.06666666666666667	0.06666666666666667	0.2	0.4
moss_secretome_MS_29	0.25	0.0625	0.0625	0.1875	0.4375
moss_secretome_MS_30	0.23529411764705882	0.11764705882352941	0.058823529411764705	0.17647058823529413	0.4117647058823529
moss_secretome_MS_31	0.5454545454545454	0.0	0.09090909090909091	0.09090909090909091	0.2727272727272727
moss_secretome_MS_32	0.5384615384615384	0.0	0.07692307692307693	0.07692307692307693	0.3076923076923077
moss_secretome_MS_33	0.4666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.3333333333333333
moss_secretome_MS_34	0.4375	0.0625	0.0625	0.125	0.3125
moss_secretome_MS_35	0.4117647058823529	0.058823529411764705	0.11764705882352941	0.11764705882352941	0.29411764705882354
moss_secretome_MS_36	0.5454545454545454	0.0	0.09090909090909091	0.09090909090909091	0.2727272727272727
moss_secretome_MS_37	0.5384615384615384	0.0	0.07692307692307693	0.07692307692307693	0.3076923076923077
moss_secretome_MS_38	0.5	0.0	0.0625	0.125	0.3125
moss_secretome_MS_39	0.4444444444444444	0.0	0.05555555555555555	0.1111111111111111	0.3888888888888889
moss_secretome_MS_40	0.4090909090909091	0.0	0.045454545454545456	0.13636363636363635	0.4090909090909091
moss_secretome_MS_41	0.4166666666666667	0.0	0.08333333333333333	0.125	0.375
moss_secretome_MS_42	0.38461538461538464	0.038461538461538464	0.07692307692307693	0.11538461538461539	0.38461538461538464
moss_secretome_MS_43	0.5294117647058824	0.0	0.058823529411764705	0.11764705882352941	0.29411764705882354
moss_secretome_MS_44	0.48484848484848486	0.09090909090909091	0.030303030303030304	0.09090909090909091	0.30303030303030304
moss_secretome_MS_45	0.36363636363636365	0.18181818181818182	0.0	0.2727272727272727	0.18181818181818182
moss_secretome_MS_46	0.35714285714285715	0.14285714285714285	0.0	0.21428571428571427	0.2857142857142857
moss_secretome_MS_47	0.375	0.125	0.0625	0.1875	0.25
moss_secretome_MS_48	0.4117647058823529	0.11764705882352941	0.058823529411764705	0.17647058823529413	0.23529411764705882
moss_secretome_MS_49	0.3888888888888889	0.1111111111111111	0.05555555555555555	0.16666666666666666	0.2777777777777778
moss_secretome_MS_50	0.3684210526315789	0.10526315789473684	0.05263157894736842	0.21052631578947367	0.2631578947368421
moss_secretome_MS_51	0.35	0.1	0.1	0.2	0.25
moss_secretome_MS_52	0.3333333333333333	0.09523809523809523	0.09523809523809523	0.23809523809523808	0.23809523809523808
moss_secretome_MS_53	0.32	0.08	0.08	0.24	0.28
moss_secretome_MS_54	0.3	0.1	0.1	0.1	0.4
moss_secretome_MS_55	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.45454545454545453
moss_secretome_MS_56	0.45454545454545453	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.2727272727272727
moss_secretome_MS_57	0.7	0.1	0.2	0.0	0.0
moss_secretome_MS_58	0.4166666666666667	0.08333333333333333	0.08333333333333333	0.25	0.16666666666666666
moss_secretome_MS_59	0.6153846153846154	0.0	0.15384615384615385	0.15384615384615385	0.07692307692307693
moss_secretome_MS_60	0.875	0.0	0.125	0.0	0.0
moss_secretome_MS_61	0.5	0.0	0.1	0.2	0.2
moss_secretome_MS_62	0.6	0.0	0.1	0.1	0.2
moss_secretome_MS_63	0.5454545454545454	0.0	0.09090909090909091	0.09090909090909091	0.2727272727272727
moss_secretome_MS_64	0.5833333333333334	0.0	0.08333333333333333	0.08333333333333333	0.25
moss_secretome_MS_65	0.5	0.0	0.09090909090909091	0.13636363636363635	0.2727272727272727
moss_secretome_MS_66	0.4375	0.0	0.125	0.1875	0.25
